detect_id,detect_ts,detect_lat,detect_lon,gnn_decision,gnn_vessel_id,gnn_confidence,gnn_empirical_precision,gnn_candidate_count,ais_verdict,ais_before_km,ais_after_km,length_m_inferred,speed_kn_inferred,matching_score,matching_score_secondary,score_no_length,is_band1,is_band3,in_routed,excluded_vessel_filter,excluded_fixed_infra_v2,excluded_fixed_structure,excluded_on_land,excluded_graph_transitive,excluded_manual_noise,excluded_not_in_pipe,imo,source,vessel_id_topcand,top_candidate_prob,max_cos,date,name,during_freeze,km_from_broadcast,sources,excluded,excl_flags
S2A_MSIL1C_20260628T082751_N0512_R021_T36SVA_20260628T121200;32.27481300;31.5719120,2026-06-28 08:41:36.544000+00:00,31.571912,32.274813,assigned,IMO-9259599,0.9067783355712891,,1,,,,251.6,0.06,0.00027696787182326905,0.00010962299440074567,0.5402329723384982,False,False,,,,,,,,,9259599,raw,IMO-9259599,0.9067783355712891,,2026-06-28,AKKORD,False,1146,raw,False,
S2B_MSIL1C_20260701T082559_N0512_R021_T36RVV_20260701T120453;32.27492000;31.5716420,2026-07-01 08:41:31.841000+00:00,31.571642,32.27492,assigned,IMO-9259599,0.9113078713417053,,1,,,,240.0,0.04,0.00032571577615299156,0.0003593993408216867,0.4190551038346707,False,False,,,,,,,,,9259599,raw,IMO-9259599,0.9113078713417053,,2026-07-01,AKKORD,False,1146,raw,False,
S2C_MSIL1C_20260706T082601_N0512_R021_T36RVV_20260706T120936;32.27523500;31.5718240,2026-07-06 08:41:34.026000+00:00,31.571824,32.275235,assigned,IMO-9259599,0.9067040085792542,,1,,,,232.5,0.05,0.0007571722256303799,0.0003462845277036217,7.941006843870461,False,False,,,,,,,,,9259599,raw,IMO-9259599,0.9067040085792542,,2026-07-06,AKKORD,False,1146,raw,False,
S2A_MSIL1C_20260708T083531_N0512_R021_T36SVA_20260708T121211;32.27533700;31.5722760,2026-07-08 08:41:35.114000+00:00,31.572276,32.275337,assigned,IMO-9259599,0.029567333412364505,0.405594,2,plausible,0.0948069839389607,0.10682569851566132,231.9,0.75,0.0005974686519658529,0.00041401163427482466,0.5349967508769635,False,False,False,True,False,True,False,False,False,False,9259599,reid,,,,2026-07-08,AKKORD,False,1146,raw+reid,True,"vessel_filter,fixed_structure"
S2A_MSIL1C_20260718T083531_N0512_R021_T36SVA_20260718T121121;32.27512600;31.5722750,2026-07-18 08:41:37.064000+00:00,31.572275,32.275126,assigned,IMO-9259599,0.7861518620295591,0.99648,1,plausible,0.12382114056875747,0.13667469005303712,233.0,0.03,0.0006394227823852211,0.0002530814842591261,0.5725641167736988,False,False,False,False,False,True,False,True,False,False,9259599,reid,,,,2026-07-18,AKKORD,False,1146,raw+reid,True,"fixed_structure,graph_transitive"
S2A_MSIL1C_20260718T083531_N0512_R021_T36RVV_20260718T121121;32.27533900;31.5720050,2026-07-18 08:41:51.584000+00:00,31.572005,32.275339,assigned,IMO-9259599,0.9017241597175598,,1,,,,232.5,0.05,0.00044411256189198447,0.0003449398871495854,7.910171507642886,False,False,,,,,,,,,9259599,raw,IMO-9259599,0.9017241597175598,,2026-07-18,AKKORD,False,1146,raw,False,
S2B_MSIL1C_20260721T082559_N0512_R021_T36SVA_20260721T120457;32.27533900;31.5719150,2026-07-21 08:25:59+00:00,31.571915,32.275339,assigned,IMO-9259599,0.9159836769104004,,1,,,,225.0,0.02,0.012567134225741843,0.0004907155175128303,8.162589694054503,True,False,,,,,,,,,9259599,raw,IMO-9259599,0.9159836769104004,,2026-07-21,AKKORD,False,1146,raw,False,
S2B_MSIL1C_20260721T082559_N0512_R021_T36RVV_20260721T120457;32.27533900;31.5720050,2026-07-21 08:25:59+00:00,31.572005,32.275339,assigned,IMO-9259599,0.9043818116188049,,1,,,,224.20000000000002,0.06,0.0005601631856867013,0.0004734740626031583,7.875794357176829,False,False,,,,,,,,,9259599,raw,IMO-9259599,0.9043818116188049,,2026-07-21,AKKORD,False,1146,raw,False,
S2A_MSIL1C_20260728T082751_N0512_R021_T36SVA_20260728T121212;32.27460500;31.5714600,2026-07-28 08:41:37.907000+00:00,31.57146,32.274605,assigned,IMO-9259599,0.7716959334615616,0.991639,1,plausible,0.10351911544266275,14.128708937951787,220.6,0.04,0.0008926602960007635,0.0003533120790728423,0.5797996266724329,False,False,False,False,False,False,False,True,False,False,9259599,reid,,,,2026-07-28,AKKORD,False,1146,raw+reid,True,graph_transitive
S2A_MSIL1C_20260728T082751_N0512_R021_T36RVV_20260728T121212;32.27460700;31.5712790,2026-07-28 08:41:52.423000+00:00,31.571279,32.274607,assigned,IMO-9259599,0.9013305902481079,,1,,,,219.1,0.05,0.0005134616451505224,0.00041031085628068004,6.825134008010637,False,False,,,,,,,,,9259599,raw,IMO-9259599,0.9013305902481079,,2026-07-28,AKKORD,False,1146,raw,False,
S2B_MSIL1C_20260731T082559_N0512_R021_T36RVV_20260731T120506;32.20942500;31.5905610,2026-07-31 08:25:59+00:00,31.590561,32.209425,assigned,IMO-9259599,0.8982557058334351,,1,,,,233.0,0.07,0.008625690026787912,0.00033681186731739776,7.7237795208494155,True,False,,,,,,,,,9259599,raw,IMO-9259599,0.8982557058334351,,2026-07-31,AKKORD,False,1143,raw,False,
S2C_MSIL1C_20260811T084601_N0512_R107_T35TPF_20260811T122934;28.78791600;40.9449490,2026-08-11 08:58:58.648000+00:00,40.944949,28.787916,assigned,IMO-9259599,0.9098333716392517,,1,,,,245.79999999999998,0.09,0.00031884754291966157,0.0001261988337567067,0.6219203501849783,False,False,,,,,,,,,9259599,raw,IMO-9259599,0.9098333716392517,,2026-08-11,AKKORD,False,74,raw,False,
S2A_MSIL1C_20260813T085431_N0512_R107_T35TQF_20260813T123233;30.17056600;41.3810900,2026-08-13 08:54:31+00:00,41.38109,30.170566,assigned,IMO-9259599,0.8298041752007066,0.996629,1,plausible,89.92931459674055,89.92933063469418,221.70000000000002,0.34,5.15081503641235e-07,,1.1446255636471891e-05,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-08-13,AKKORD,False,90,raw+reid,False,
S2A_MSIL1C_20260813T085431_N0512_R107_T36TTL_20260813T123233;30.17058000;41.3810760,2026-08-13 08:54:31+00:00,41.381076,30.17058,assigned,IMO-9259599,0.9245433211326599,,1,,,,231.70000000000002,0.64,,,,False,True,,,,,,,,,9259599,raw,IMO-9259599,0.9245433211326599,,2026-08-13,AKKORD,False,90,raw,False,
S2C_MSIL1C_20260817T044331_N0512_R047_T43FFV_20260817T073858;76.56855700;-54.186111,2026-08-17 04:43:31+00:00,-54.186111,76.568557,assigned,IMO-9259599,0.026828907910788846,0.390261,32,impossible_speed,11564.634957998604,11564.634957998607,84.2,7.86,5.8430906208021445e-09,,2.71979971132975e-05,False,True,False,True,False,False,False,False,False,False,9259599,reid,,,,2026-08-17,AKKORD,True,11565,raw+reid,True,vessel_filter
S2B_MSIL1C_20260817T081559_N0512_R121_T37TCF_20260817T115502;37.64497400;41.2583740,2026-08-17 08:15:59+00:00,41.258374,37.644974,assigned,IMO-9259599,0.8325153225690798,0.996629,1,plausible,711.46020488823,711.4602048882307,216.1,0.24,1.2165334880303795e-06,,8.531891447719474e-06,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-08-17,AKKORD,True,711,hunt+raw+reid,False,
S2C_MSIL1C_20260819T080601_N0512_R078_T37TEF_20260819T102109;39.97304900;41.1859420,2026-08-19 08:06:01+00:00,41.185942,39.973049,assigned,IMO-9259599,0.7836175246491521,0.99648,2,impossible_speed,905.9641304546861,905.9641304546874,217.2,0.25,0.0,,,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-08-19,AKKORD,True,906,hunt+raw+reid,False,
S2A_MSIL1C_20260821T081641_N0512_R078_T37TFH_20260821T133002;40.34321400;42.7397060,2026-08-21 08:16:41+00:00,42.739706,40.343214,assigned,IMO-9259599,0.7133932147121413,0.983666,3,impossible_speed,933.6213971333675,933.6213971333685,206.70000000000002,0.42,0.0,,,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-08-21,AKKORD,True,934,hunt+raw+reid,False,
S2C_MSIL1C_20260822T081601_N0512_R121_T37TEH_20260822T103221;40.07767700;42.7643960,2026-08-22 08:28:04.256000+00:00,42.764396,40.077677,assigned,IMO-9259599,0.8445796785090351,0.996629,1,impossible_speed,912.2187538552283,912.2187538552288,190.79999999999998,0.35,0.0,,,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-08-22,AKKORD,True,912,hunt+raw+reid,False,
S2A_MSIL1C_20260824T082021_N0512_R121_T37TEJ_20260824T120209;39.23514800;43.4853840,2026-08-24 08:28:07.954000+00:00,43.485384,39.235148,assigned,IMO-9259599,0.8326707611120163,0.996629,1,plausible,855.3230351063378,855.3230351063364,201.4,0.17,0.0,,,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-08-24,AKKORD,True,855,hunt+raw+reid,False,
S2A_MSIL1C_20260831T081021_N0512_R078_T37TFH_20260831T115119;41.38808100;42.7103430,2026-08-31 08:10:21+00:00,42.710343,41.388081,assigned,IMO-9259599,0.8202326195490883,0.996629,1,impossible_speed,1018.5961666658169,1018.5961666658169,238.1,0.04,9.243589989296853e-07,,5.39513496032377e-06,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-08-31,AKKORD,True,1019,hunt+raw+reid,False,
S2B_MSIL1C_20260903T080559_N0512_R078_T37TFH_20260903T114440;41.38594300;42.7055250,2026-09-03 08:05:59+00:00,42.705525,41.385943,assigned,IMO-9259599,0.8214622491991896,0.996629,1,impossible_speed,1018.3936742925663,,252.2,0.16,0.0,,,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-09-03,AKKORD,True,1018,hunt+raw+reid,False,
S2B_MSIL1C_20260906T081559_N0512_R121_T37TCK_20260906T115442;37.83648500;44.7032550,2026-09-06 08:15:59+00:00,44.703255,37.836485,assigned,IMO-9259599,0.6636838526915767,0.978634,1,plausible,788.0387240406553,,287.8,1.41,,,,False,True,False,False,False,False,False,False,False,True,9259599,reid,,,,2026-09-06,AKKORD,True,788,raw+reid,True,not_in_pipe
S2A_MSIL1C_20260906T082751_N0512_R021_T37TCK_20260906T103245;37.83674400;44.7028970,2026-09-06 08:27:51+00:00,44.702897,37.836744,assigned,IMO-9259599,0.718929816396269,0.985507,1,plausible,788.0418439607912,,230.6,0.98,,,,False,True,False,False,False,False,False,False,False,True,9259599,reid,,,,2026-09-06,AKKORD,True,788,raw+reid,True,not_in_pipe
S2B_MSIL1C_20260909T082559_N0512_R021_T37TDK_20260909T120504;37.83648100;44.7034350,2026-09-09 08:25:59+00:00,44.703435,37.836481,assigned,IMO-9259599,0.15506843340904997,0.67037,1,plausible,788.0463241938327,,263.9,0.81,,,,False,True,False,False,False,False,False,False,False,True,9259599,reid,,,,2026-09-09,AKKORD,True,788,raw+reid,True,not_in_pipe
S2B_MSIL1C_20260909T082559_N0512_R021_T37TCK_20260909T120504;37.83635700;44.7033430,2026-09-09 08:25:59+00:00,44.703343,37.836357,assigned,IMO-9259599,0.15324856268164044,0.649194,1,plausible,788.0332847781201,,297.3,0.7,,,,False,True,False,False,False,False,False,False,False,True,9259599,reid,,,,2026-09-09,AKKORD,True,788,raw+reid,True,not_in_pipe
S2A_MSIL1C_20260910T081641_N0512_R078_T37TEH_20260910T115336;40.00850300;43.0949730,2026-09-10 08:16:41+00:00,43.094973,40.008503,assigned,IMO-9259599,0.6191276792707043,0.969116,2,plausible,910.3705966939572,,211.1,0.94,0.0,,,False,True,True,False,False,False,False,False,False,False,9259599,reid,,,,2026-09-10,AKKORD,True,910,raw+reid,False,
S2B_MSIL1C_20181005T030549_N0206_R075_T48NVG_20181005T064938;104.8331000;1.55264400,2018-10-05 03:19:11.380000+00:00,1.552644,104.8331,assigned,IMO-9388780,0.1683278410216804,0.677982,21,plausible,143.28124017323992,137.30198604905283,251.1,0.07,0.0,,,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2018-10-05,DEMANTOID,False,8698,raw+reid,False,
S2B_MSIL1C_20190103T031129_N0207_R075_T48NVG_20190103T054817;104.9701060;1.72472900,2019-01-03 03:27:46.530000+00:00,1.724729,104.970106,assigned,IMO-9388780,0.5460490149175712,0.946632,12,plausible,105.61270998688386,125.15990798949554,208.1,0.04,4.506705349789289e-05,,0.0004296664947772655,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2019-01-03,DEMANTOID,False,8697,raw+reid,False,
S2B_MSIL1C_20190202T030939_N0207_R075_T48NWG_20190202T063925;105.0186560;1.75938000,2019-02-02 03:27:46+00:00,1.75938,105.018656,assigned,IMO-9388780,0.621316884852785,0.969116,11,plausible,,113.95315601684865,250.0,0.16,2.1945883136071103e-05,,0.00021045022986456103,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2019-02-02,DEMANTOID,False,8698,raw+reid,False,
S2B_MSIL1C_20190212T030839_N0207_R075_T48NWH_20190212T072115;105.0128120;1.76679900,2019-02-12 03:27:31+00:00,1.766799,105.012812,assigned,IMO-9388780,0.6004732838183813,0.96355,12,plausible,159.3043681521711,,244.20000000000002,0.29,1.5856279096016147e-05,,0.00011120454417657173,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2019-02-12,DEMANTOID,False,8697,raw+reid,False,
S2A_MSIL1C_20190217T030801_N0207_R075_T48NVG_20190217T074141;105.0123630;1.76670900,2019-02-17 03:27:45+00:00,1.766709,105.012363,assigned,IMO-9388780,0.49263631751913195,0.911301,12,plausible,159.25479463282733,107.32857409466662,222.3,0.02,3.832081997592248e-06,,7.57522551453802e-05,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-02-17,DEMANTOID,False,8697,raw+reid,False,
S2B_MSIL1C_20190308T024549_N0207_R132_T49PEM_20190308T062101;111.5715550;10.5878430,2019-03-08 03:05:05+00:00,10.587843,111.571555,assigned,IMO-9388780,0.7005165194523215,0.98324,13,plausible,1367.2440888956946,1765.129733766286,236.9,12.29,0.0,,,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-03-08,DEMANTOID,False,8595,raw+reid,False,
S2A_MSIL1C_20190310T023541_N0207_R089_T50QNF_20190310T053923;117.2986510;18.8832420,2019-03-10 02:52:35+00:00,18.883242,117.298651,assigned,IMO-9388780,0.6982130315891837,0.98324,12,plausible,2468.43471455873,659.4556086687156,222.8,11.16,1.0361671393722321e-08,,9.936333448371297e-08,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-03-10,DEMANTOID,False,8474,raw+reid,False,
S2B_MSIL1C_20190312T022549_N0207_R046_T51RVL_20190312T074130;122.6487270;27.3123000,2019-03-12 02:40:00+00:00,27.3123,122.648727,assigned,IMO-9388780,0.7269444140027375,0.988173,6,plausible,426.2205635640869,848.592433849747,268.0,10.49,3.6283329916903373e-06,,2.5446519578676938e-05,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-03-12,DEMANTOID,False,8303,raw+reid,False,
S2B_MSIL1C_20190326T020659_N0207_R103_T53TKE_20190326T034317;132.1071410;40.3225490,2019-03-26 02:16:18+00:00,40.322549,132.107141,assigned,IMO-9388780,0.6789551495853132,0.980576,9,plausible,277.60111309871326,506.24696414555916,204.4,12.67,1.2369589008482338e-05,,0.00011861827724246665,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2019-03-26,DEMANTOID,False,8056,raw+reid,False,
S2B_MSIL1C_20190405T020659_N0207_R103_T52SDD_20190405T034857;127.9334260;34.5615130,2019-04-05 02:17:59+00:00,34.561513,127.933426,assigned,IMO-9388780,0.7581406134383606,0.991075,6,plausible,269.0610108536094,717.279058429172,272.5,11.48,8.828863377454484e-05,0.02415771212104104,0.0036465240780638227,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2019-04-05,DEMANTOID,False,8182,raw+reid,False,
S2A_MSIL1C_20190419T023551_N0207_R089_T50QPK_20190419T061110;118.6874420;21.8377610,2019-04-19 02:51:42+00:00,21.837761,118.687442,assigned,IMO-9388780,0.6417106867429183,0.976052,10,plausible,148.65800409636228,122.42967224966134,243.6,0.41,2.8770325689001933e-06,,3.930634876421573e-05,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-04-19,DEMANTOID,False,8377,raw+reid,False,
S2B_MSIL1C_20190615T031549_N0207_R118_T48NVG_20190615T074853;104.6655000;1.71972400,2019-06-15 03:37:51+00:00,1.719724,104.6655,assigned,IMO-9388780,0.6620165851314539,0.978634,11,plausible,36.90247948667853,120.3881495641149,253.4,0.09,6.662998302290592e-06,,6.38948779417984e-05,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-06-15,DEMANTOID,False,8672,raw+reid,False,
S2B_MSIL1C_20190702T030549_N0207_R075_T48NVG_20190702T072219;104.8845160;1.68003300,2019-07-02 03:27:57+00:00,1.680033,104.884516,assigned,IMO-9388780,0.6266422006447456,0.969116,12,plausible,104.50729872260669,0.13014931225057888,248.1,0.15,0.0001702652854126552,,0.0037836730091701156,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2019-07-02,DEMANTOID,False,8693,raw+reid,False,
S2A_MSIL1C_20190707T030551_N0207_R075_T48NVG_20190707T060043;104.8841560;1.68012300,2019-07-07 03:27:53+00:00,1.680123,104.884156,assigned,IMO-9388780,0.6816163007521752,0.980576,11,plausible,104.47508984471578,0.0961701301487188,246.70000000000002,0.28,0.0,,,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-07-07,DEMANTOID,False,8693,raw+reid,False,
S2B_MSIL1C_20190712T030549_N0208_R075_T48NVG_20190712T064232;104.8846960;1.68039500,2019-07-12 03:27:57+00:00,1.680395,104.884696,assigned,IMO-9388780,0.6972393672541344,0.98324,9,plausible,0.12496719854137689,93.54684619192064,249.4,1.82,0.0,,,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-07-12,DEMANTOID,False,8693,raw+reid,False,
S2A_MSIL1C_20190728T023551_N0208_R089_T50QME_20190728T061158;116.6397190;17.3149700,2019-07-28 02:53:03.806000+00:00,17.31497,116.639719,assigned,IMO-9388780,0.7410055594734573,0.989556,9,plausible,2239.429188110253,905.1797458543423,253.29999999999998,12.73,1.2017017906529699e-07,,8.427872583253718e-07,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-07-28,DEMANTOID,False,8532,raw+reid,False,
S2A_MSIL1C_20190825T015651_N0208_R060_T52SFJ_20190825T034514;131.3093620;38.8927040,2019-08-25 02:06:42.275000+00:00,38.892704,131.309362,assigned,IMO-9388780,0.7618615348981734,0.991075,10,plausible,296.1308647910165,442.1389461313023,253.1,11.1,2.3138828027093355e-06,,9.556869319604435e-05,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-08-25,DEMANTOID,False,8105,raw+reid,False,
S2A_MSIL1C_20190921T032541_N0208_R018_T47PRN_20190921T070251;101.9897000;11.0268980,2019-09-21 03:45:08.055000+00:00,11.026898,101.9897,assigned,IMO-9388780,0.7507845317344142,0.991075,10,plausible,197.63863305363677,575.0135951392851,229.20000000000002,10.8,9.64015969540238e-05,,0.0013170496685585718,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2019-09-21,DEMANTOID,False,7766,raw+reid,False,
S2B_MSIL1C_20191109T030929_N0208_R075_T48NVG_20191109T063908;104.8864920;1.71911700,2019-11-09 03:27:48.279000+00:00,1.719117,104.886492,assigned,IMO-9388780,0.6249691393528423,0.969116,13,plausible,29.499131572512887,117.83838631834215,237.7,0.09,3.692336625064003e-06,,7.285232302705554e-05,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2019-11-09,DEMANTOID,False,8690,raw+reid,False,
S2A_MSIL1C_20200114T024041_N0208_R089_T50QMF_20200114T042613;116.8294250;18.1224830,2020-01-14 02:52:38.467000+00:00,18.122483,116.829425,assigned,IMO-9388780,0.7396046036465727,0.989556,7,plausible,801.8275940580818,110.97124294627393,115.9,17.44,0.000185423548915396,,0.003658533241717447,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2020-01-14,DEMANTOID,False,8490,raw+reid,False,
S2B_MSIL1C_20200118T031039_N0208_R075_T48NXK_20200118T064033;106.0575560;4.31361900,2020-01-18 03:26:52.709000+00:00,4.313619,106.057556,assigned,IMO-9388780,0.7043483402746595,0.98324,11,plausible,1201.5961101044597,290.5677985492441,262.2,9.89,8.368864303777119e-07,,8.025329422903876e-06,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2020-01-18,DEMANTOID,False,8595,raw+reid,False,
S2A_MSIL1C_20200123T031021_N0208_R075_T48NXF_20200123T064254;106.1992550;0.30378700,2020-01-23 03:27:50.084000+00:00,0.303787,106.199255,assigned,IMO-9388780,0.6960432201328359,0.98324,10,plausible,263.82548086160455,544.3507439292158,230.9,11.21,0.00020488918718386136,,0.0027992195627260957,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2020-01-23,DEMANTOID,False,8904,raw+reid,False,
S2B_MSIL1C_20200125T030009_N0208_R032_T48MYD_20200125T063231;107.5199840;-1.1600460,2020-01-25 03:18:20.561000+00:00,-1.160046,107.519984,assigned,IMO-9388780,0.7261655992471248,0.988173,10,plausible,472.8122611316831,325.205066187176,235.5,0.21,1.1837177752939348e-06,,6.908914350419801e-06,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2020-01-25,DEMANTOID,False,9122,raw+reid,False,
S2A_MSIL1C_20200215T031821_N0209_R118_T48NVG_20200215T065124;104.5225780;1.60669700,2020-02-15 03:37:37.198000+00:00,1.606697,104.522578,assigned,IMO-9388780,0.7465547443129879,0.991075,7,plausible,74.22451109788531,75.83930489032596,238.6,0.37,0.0,,,False,True,True,False,False,False,False,False,False,False,9388780,reid,,,,2020-02-15,DEMANTOID,False,8669,raw+reid,False,
S2B_MSIL1C_20200217T030809_N0209_R075_T48NVG_20200217T064246;104.5236570;1.60724000,2020-02-17 03:27:44.562000+00:00,1.60724,104.523657,assigned,IMO-9388780,0.7721868294233936,0.991639,9,plausible,74.35827943216718,75.97279343344454,252.3,0.05,4.977540483763208e-05,0.0035046015694268225,0.0004773216609571631,False,False,False,False,False,False,False,False,False,False,9388780,reid,,,,2020-02-17,DEMANTOID,False,8669,raw+reid,False,
